city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.92,Male,Has relevent experience,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,7,notmove
0.649,Male,No relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,2,10,move
0.689,Male,Has relevent experience,Graduate,STEM,6,500-999,Funded Startup,never,4,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,1,67,move
0.92,Male,No relevent experience,Graduate,STEM,14,10000+,Public Sector,>4,50,notmove
0.92,Male,Has relevent experience,Masters,Arts,>20,100-500,Funded Startup,1,6,notmove
0.939,Male,No relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,1,122,notmove
0.91,Male,Has relevent experience,Masters,STEM,9,10/49,Pvt Ltd,2,28,notmove
0.624,Male,Has relevent experience,Graduate,STEM,17,50-99,Pvt Ltd,1,92,notmove
0.92,Male,Has relevent experience,Masters,STEM,13,10000+,Pvt Ltd,2,22,notmove
0.91,Male,Has relevent experience,Graduate,STEM,8,5000-9999,Pvt Ltd,1,45,notmove
0.624,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,2,43,move
0.743,Male,Has relevent experience,Masters,STEM,12,100-500,Pvt Ltd,2,182,notmove
0.624,Male,Has relevent experience,Masters,STEM,15,50-99,Early Stage Startup,3,57,notmove
0.624,Male,Has relevent experience,Masters,STEM,10,<10,Pvt Ltd,1,110,move
0.923,Male,Has relevent experience,Graduate,STEM,4,50-99,Funded Startup,1,17,move
0.624,Male,Has relevent experience,Graduate,STEM,3,10/49,Early Stage Startup,1,15,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,151,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,500-999,Pvt Ltd,1,46,move
0.624,Female,Has relevent experience,Masters,Other,8,<10,NGO,1,17,notmove
0.848,Male,Has relevent experience,Graduate,STEM,10,<10,Pvt Ltd,1,39,notmove
0.92,Male,Has relevent experience,Masters,STEM,9,500-999,NGO,3,182,notmove
0.91,Male,Has relevent experience,Masters,STEM,18,10/49,Pvt Ltd,1,41,notmove
0.92,Male,Has relevent experience,Graduate,STEM,18,10/49,Pvt Ltd,>4,152,move
0.804,Male,Has relevent experience,Masters,STEM,11,50-99,Pvt Ltd,2,21,notmove
0.804,Male,Has relevent experience,Graduate,STEM,8,1000-4999,Pvt Ltd,1,86,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,58,move
0.924,Male,Has relevent experience,Masters,STEM,15,1000-4999,Pvt Ltd,4,116,move
0.743,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,1,6,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,1000-4999,Pvt Ltd,4,20,notmove
0.913,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,3,10,notmove
0.698,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,1,166,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,1,36,move
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,1,28,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,>4,19,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,4,10,notmove
0.91,Male,No relevent experience,Phd,STEM,>20,1000-4999,Public Sector,>4,13,notmove
0.91,Male,Has relevent experience,Graduate,STEM,16,100-500,Pvt Ltd,>4,90,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,NGO,2,4,notmove
0.926,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,never,106,notmove
0.624,Male,Has relevent experience,Masters,STEM,3,50-99,Early Stage Startup,1,10,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,4,notmove
0.92,Male,Has relevent experience,Masters,STEM,10,10000+,Public Sector,1,92,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,1,48,notmove
0.926,Male,Has relevent experience,Masters,STEM,15,50-99,Pvt Ltd,1,46,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,100-500,Public Sector,>4,2,notmove
0.91,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,2,62,notmove
0.558,Male,No relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,53,move
0.92,Male,Has relevent experience,Graduate,STEM,7,50-99,Public Sector,3,52,notmove
0.92,Male,Has relevent experience,Masters,STEM,9,100-500,Funded Startup,1,96,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,notmove
0.926,Male,Has relevent experience,Masters,STEM,11,50-99,Pvt Ltd,3,41,notmove
0.92,Male,Has relevent experience,Graduate,STEM,17,10000+,Pvt Ltd,1,10,notmove
0.92,Female,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,4,57,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,2,25,notmove
0.939,Male,Has relevent experience,Graduate,Business Degree,>20,500-999,Pvt Ltd,never,55,notmove
0.926,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,32,notmove
0.893,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,never,88,notmove
0.855,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,4,11,notmove
0.83,Male,Has relevent experience,Graduate,STEM,14,10/49,Pvt Ltd,>4,19,notmove
0.91,Male,Has relevent experience,Graduate,Humanities,7,50-99,Pvt Ltd,>4,146,notmove
0.884,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,1,28,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,1,13,move
0.624,Male,Has relevent experience,Graduate,STEM,4,10/49,Early Stage Startup,2,42,notmove
0.925,Male,Has relevent experience,Graduate,STEM,5,100-500,Pvt Ltd,1,64,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,never,16,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,100-500,Pvt Ltd,1,250,notmove
0.926,Male,Has relevent experience,Graduate,Other,13,50-99,Funded Startup,1,84,notmove
0.884,Male,Has relevent experience,Graduate,STEM,17,50-99,Pvt Ltd,2,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,1,14,notmove
0.926,Male,Has relevent experience,Graduate,STEM,17,100-500,Pvt Ltd,1,246,notmove
0.527,Female,Has relevent experience,Masters,Other,10,<10,Pvt Ltd,2,18,move
0.754,Male,Has relevent experience,Graduate,STEM,12,100-500,NGO,>4,57,notmove
0.804,Male,Has relevent experience,Graduate,STEM,17,50-99,NGO,1,57,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,4,move
0.754,Male,Has relevent experience,Graduate,STEM,16,50-99,NGO,never,232,notmove
0.92,Female,Has relevent experience,Graduate,STEM,1,<10,Pvt Ltd,1,125,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,5000-9999,Pvt Ltd,2,47,move
0.624,Male,Has relevent experience,Masters,STEM,8,10000+,Pvt Ltd,4,122,notmove
0.92,Male,Has relevent experience,Graduate,Arts,3,500-999,Pvt Ltd,3,37,notmove
0.92,Male,No relevent experience,Masters,Arts,16,100-500,NGO,>4,63,notmove
0.698,Female,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,never,17,notmove
0.624,Male,Has relevent experience,Graduate,STEM,11,<10,Early Stage Startup,2,22,move
0.92,Male,Has relevent experience,Graduate,STEM,12,500-999,Other,1,58,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,1,92,notmove
0.926,Male,Has relevent experience,Graduate,STEM,16,50-99,Pvt Ltd,1,110,notmove
0.624,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,never,17,notmove
0.91,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,316,notmove
0.92,Female,No relevent experience,Graduate,Arts,2,100-500,Public Sector,2,35,move
0.939,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,3,40,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,4,12,notmove
0.926,Male,Has relevent experience,Masters,STEM,10,50-99,Pvt Ltd,1,47,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,1,166,notmove
0.624,Female,Has relevent experience,Masters,STEM,<1,10/49,Pvt Ltd,1,54,move
0.743,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,1,20,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,2,48,notmove
0.91,Male,Has relevent experience,Graduate,STEM,14,50-99,Pvt Ltd,2,35,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,3,106,notmove
0.939,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,4,29,notmove
0.624,Male,Has relevent experience,Graduate,STEM,19,10000+,Pvt Ltd,2,12,notmove
0.92,Female,Has relevent experience,Masters,Arts,15,100-500,Public Sector,>4,70,notmove
0.624,Male,No relevent experience,Graduate,STEM,7,100-500,Funded Startup,1,78,move
0.624,Male,Has relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,2,148,move
0.92,Male,Has relevent experience,Graduate,STEM,13,100-500,Pvt Ltd,2,56,notmove
0.689,Male,Has relevent experience,Graduate,STEM,5,100-500,NGO,4,18,notmove
0.855,Female,Has relevent experience,Graduate,STEM,2,50-99,Funded Startup,1,44,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,111,notmove
0.899,Male,Has relevent experience,Masters,STEM,13,100-500,Funded Startup,3,59,notmove
0.926,Female,Has relevent experience,Masters,Humanities,2,<10,NGO,1,33,move
0.624,Male,Has relevent experience,Graduate,STEM,<1,50-99,Early Stage Startup,1,32,move
0.91,Male,Has relevent experience,Masters,STEM,7,<10,Pvt Ltd,2,129,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,1,44,notmove
0.897,Male,Has relevent experience,Masters,STEM,3,<10,Early Stage Startup,never,42,notmove
0.939,Male,Has relevent experience,Masters,STEM,>20,10/49,Pvt Ltd,1,57,notmove
0.843,Male,Has relevent experience,Graduate,STEM,15,500-999,Pvt Ltd,4,158,notmove
0.926,Male,No relevent experience,Graduate,STEM,7,5000-9999,Public Sector,never,9,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,<10,Early Stage Startup,3,290,notmove
0.89,Male,Has relevent experience,Masters,STEM,13,50-99,Pvt Ltd,3,75,notmove
0.91,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,1,26,move
0.91,Male,Has relevent experience,Graduate,STEM,4,500-999,Pvt Ltd,4,18,notmove
0.926,Male,Has relevent experience,Masters,STEM,16,500-999,Public Sector,>4,58,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,2,190,notmove
0.92,Male,No relevent experience,Graduate,STEM,11,100-500,Pvt Ltd,>4,126,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,124,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,1,48,move
0.893,Male,No relevent experience,Graduate,STEM,8,<10,Pvt Ltd,never,312,notmove
0.92,Male,Has relevent experience,Graduate,Other,6,50-99,Pvt Ltd,4,312,notmove
0.91,Male,Has relevent experience,Graduate,STEM,4,1000-4999,Pvt Ltd,1,102,notmove
0.91,Male,No relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,32,notmove
0.913,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,3,15,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,20,notmove
0.923,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,26,notmove
0.91,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,2,12,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,50-99,Public Sector,1,102,notmove
0.926,Male,Has relevent experience,Graduate,STEM,14,50-99,Funded Startup,1,32,notmove
0.939,Male,Has relevent experience,Masters,STEM,18,5000-9999,Pvt Ltd,1,60,notmove
0.92,Male,No relevent experience,Graduate,Humanities,8,100-500,Pvt Ltd,1,41,notmove
0.794,Male,Has relevent experience,Graduate,STEM,17,<10,Pvt Ltd,4,118,notmove
0.74,Male,No relevent experience,Masters,STEM,14,1000-4999,NGO,1,196,move
0.897,Male,Has relevent experience,Masters,STEM,7,50-99,Pvt Ltd,1,65,notmove
0.92,Male,No relevent experience,Graduate,STEM,3,100-500,Public Sector,1,9,notmove
0.624,Male,No relevent experience,Graduate,STEM,7,5000-9999,Pvt Ltd,3,34,notmove
0.913,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,1,9,notmove
0.624,Female,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,1,33,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,12,move
0.926,Female,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,>4,100,notmove
0.91,Male,Has relevent experience,Graduate,STEM,17,50-99,Pvt Ltd,2,92,notmove
0.794,Female,Has relevent experience,Graduate,STEM,9,50-99,Public Sector,1,13,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,50-99,Funded Startup,2,9,notmove
0.884,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,4,238,notmove
0.555,Male,Has relevent experience,Graduate,STEM,2,10/49,Pvt Ltd,1,19,move
0.92,Male,No relevent experience,Graduate,STEM,5,10/49,NGO,1,113,move
0.767,Male,Has relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,1,95,notmove
0.887,Male,Has relevent experience,Masters,STEM,12,<10,Pvt Ltd,>4,61,notmove
0.924,Male,Has relevent experience,Graduate,STEM,7,1000-4999,Pvt Ltd,3,19,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,50-99,Funded Startup,1,20,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,50-99,Pvt Ltd,2,21,move
0.836,Male,Has relevent experience,Masters,STEM,5,10000+,Pvt Ltd,1,31,notmove
0.926,Male,Has relevent experience,Masters,STEM,13,100-500,NGO,1,106,notmove
0.897,Male,No relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,1,123,notmove
0.897,Male,Has relevent experience,Masters,STEM,16,50-99,Pvt Ltd,>4,102,notmove
0.878,Male,Has relevent experience,Masters,STEM,15,10/49,Pvt Ltd,>4,100,notmove
0.804,Male,Has relevent experience,Graduate,STEM,11,1000-4999,Pvt Ltd,1,21,notmove
0.91,Male,Has relevent experience,Graduate,Other,15,10/49,Pvt Ltd,1,13,notmove
0.91,Male,Has relevent experience,Graduate,STEM,6,1000-4999,Pvt Ltd,2,24,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,1,14,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,50-99,Pvt Ltd,>4,43,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,15,<10,Funded Startup,1,40,move
0.624,Male,Has relevent experience,Graduate,STEM,2,10000+,Pvt Ltd,1,109,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,10000+,Other,1,83,notmove
0.92,Male,No relevent experience,Masters,STEM,5,10/49,Public Sector,1,62,notmove
0.624,Male,No relevent experience,Graduate,STEM,<1,100-500,Pvt Ltd,never,32,notmove
0.92,Male,No relevent experience,Phd,Humanities,11,10/49,Other,3,13,notmove
0.843,Male,Has relevent experience,Graduate,STEM,15,10/49,Funded Startup,>4,166,notmove
0.856,Male,Has relevent experience,Masters,STEM,11,100-500,Pvt Ltd,never,26,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,100-500,Pvt Ltd,4,18,notmove
0.866,Male,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,4,43,move
0.91,Female,Has relevent experience,Graduate,STEM,5,100-500,NGO,1,41,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,1000-4999,Pvt Ltd,1,17,notmove
0.866,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,50,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,100-500,Funded Startup,>4,16,notmove
0.624,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,1,134,move
0.887,Male,Has relevent experience,Masters,STEM,11,50-99,Funded Startup,2,12,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,<10,Pvt Ltd,4,91,notmove
0.915,Male,No relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,1,204,notmove
0.897,Male,No relevent experience,Phd,STEM,>20,10000+,Public Sector,never,27,notmove
0.855,Male,Has relevent experience,Masters,STEM,10,<10,Early Stage Startup,1,12,notmove
0.698,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,22,notmove
0.767,Male,Has relevent experience,Graduate,STEM,3,<10,Pvt Ltd,3,12,notmove
0.836,Male,Has relevent experience,Graduate,STEM,19,10/49,Pvt Ltd,2,132,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,1,102,notmove
0.624,Male,Has relevent experience,Masters,STEM,3,<10,Pvt Ltd,never,25,move
0.92,Male,Has relevent experience,Graduate,STEM,9,10/49,Funded Startup,2,105,notmove
0.92,Female,No relevent experience,Graduate,STEM,11,100-500,Funded Startup,1,22,notmove
0.624,Male,No relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,1,42,notmove
0.624,Male,Has relevent experience,Masters,STEM,3,50-99,Funded Startup,1,51,move
0.92,Male,Has relevent experience,Graduate,Humanities,5,50-99,Pvt Ltd,1,46,notmove
0.579,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,1,202,move
0.624,Male,Has relevent experience,Graduate,STEM,5,5000-9999,Pvt Ltd,2,196,move
0.624,Male,Has relevent experience,Masters,STEM,15,50-99,Funded Startup,1,24,move
0.897,Male,Has relevent experience,Masters,STEM,14,10/49,Early Stage Startup,2,20,notmove
0.91,Male,Has relevent experience,Graduate,STEM,9,50-99,Pvt Ltd,1,91,notmove
0.527,Male,No relevent experience,Graduate,STEM,10,100-500,Funded Startup,1,57,notmove
0.893,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,never,11,notmove
0.92,Female,Has relevent experience,Masters,STEM,10,500-999,Pvt Ltd,2,41,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,40,move
0.856,Female,Has relevent experience,Graduate,STEM,8,50-99,Pvt Ltd,1,222,notmove
0.878,Male,Has relevent experience,Masters,Humanities,6,10000+,Pvt Ltd,3,34,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,2,32,move
0.92,Male,Has relevent experience,Masters,Humanities,>20,50-99,NGO,1,112,notmove
0.939,Female,Has relevent experience,Graduate,STEM,14,5000-9999,Pvt Ltd,1,25,notmove
0.624,Male,Has relevent experience,Graduate,STEM,2,10000+,Pvt Ltd,2,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,3,notmove
0.866,Male,Has relevent experience,Masters,STEM,12,50-99,Pvt Ltd,2,100,notmove
0.804,Male,Has relevent experience,Masters,STEM,4,10000+,Pvt Ltd,1,11,notmove
0.55,Male,Has relevent experience,Graduate,STEM,14,100-500,Pvt Ltd,2,107,notmove
0.92,Male,No relevent experience,Masters,STEM,10,100-500,Public Sector,1,87,move
0.802,Male,No relevent experience,Graduate,STEM,6,100-500,Pvt Ltd,>4,26,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,1,23,notmove
0.897,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,3,9,notmove
0.926,Male,Has relevent experience,Masters,STEM,16,50-99,Pvt Ltd,1,46,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,69,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,<10,Pvt Ltd,4,124,notmove
0.926,Male,Has relevent experience,Masters,STEM,14,100-500,Pvt Ltd,1,106,notmove
0.92,Female,Has relevent experience,Graduate,Other,4,100-500,Pvt Ltd,3,70,notmove
0.939,Male,Has relevent experience,Graduate,STEM,4,10/49,Funded Startup,1,122,notmove
0.92,Male,No relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,>4,192,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,12,notmove
0.92,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,67,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,<10,Funded Startup,>4,21,notmove
0.91,Male,Has relevent experience,Masters,STEM,6,10000+,Pvt Ltd,2,125,move
0.939,Male,Has relevent experience,Graduate,STEM,3,10/49,Early Stage Startup,1,138,notmove
0.855,Male,No relevent experience,Graduate,No Major,11,<10,Pvt Ltd,2,6,notmove
0.836,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,10,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,1,28,notmove
0.924,Male,Has relevent experience,Graduate,STEM,11,<10,Early Stage Startup,1,84,notmove
0.92,Female,Has relevent experience,Phd,STEM,>20,50-99,Pvt Ltd,2,23,notmove
0.92,Female,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,38,notmove
0.92,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,1,11,notmove
0.925,Male,Has relevent experience,Graduate,STEM,6,10/49,Pvt Ltd,1,105,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,50-99,Early Stage Startup,3,6,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,76,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Early Stage Startup,1,8,notmove
0.895,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,2,11,notmove
0.666,Male,Has relevent experience,Graduate,STEM,14,50-99,Pvt Ltd,1,26,notmove
0.579,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,2,10,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,42,notmove
0.92,Male,Has relevent experience,Masters,STEM,15,50-99,Pvt Ltd,>4,18,notmove
0.55,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,2,22,move
0.92,Male,Has relevent experience,Graduate,No Major,19,1000-4999,Pvt Ltd,>4,34,notmove
