city_development_index,gender,relevent_experience,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.92,Female,Has relevent experience,Graduate,Business Degree,2,50-99,Pvt Ltd,1,222,notmove
0.624,Male,No relevent experience,Masters,STEM,2,<10,Early Stage Startup,1,95,notmove
0.689,Male,Has relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,12,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,90,notmove
0.682,Male,Has relevent experience,Graduate,STEM,10,10000+,Pvt Ltd,never,54,move
0.556,Male,No relevent experience,Graduate,STEM,1,50-99,Pvt Ltd,1,290,move
0.91,Male,Has relevent experience,Masters,STEM,15,10000+,Pvt Ltd,>4,6,notmove
0.91,Male,Has relevent experience,Masters,STEM,15,500-999,Pvt Ltd,2,50,notmove
0.926,Male,No relevent experience,Graduate,STEM,4,10/49,Pvt Ltd,4,18,notmove
0.92,Male,No relevent experience,Graduate,Other,>20,100-500,Funded Startup,3,23,notmove
0.693,Male,Has relevent experience,Graduate,STEM,3,<10,Pvt Ltd,1,51,notmove
0.896,Male,No relevent experience,Graduate,Other,15,5000-9999,Pvt Ltd,1,17,notmove
0.698,Male,Has relevent experience,Graduate,STEM,11,10000+,Pvt Ltd,2,108,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,22,notmove
0.92,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,>4,38,notmove
0.893,Male,Has relevent experience,Masters,STEM,17,1000-4999,NGO,1,13,notmove
0.802,Male,Has relevent experience,Graduate,STEM,9,10/49,Pvt Ltd,>4,75,notmove
0.884,Male,Has relevent experience,Masters,STEM,16,100-500,Pvt Ltd,1,25,notmove
0.899,Male,Has relevent experience,Graduate,STEM,20,500-999,Pvt Ltd,>4,15,notmove
0.624,Female,Has relevent experience,Masters,STEM,3,1000-4999,NGO,1,6,move
0.92,Male,Has relevent experience,Graduate,STEM,3,1000-4999,Pvt Ltd,1,4,notmove
0.923,Male,No relevent experience,Graduate,Business Degree,3,1000-4999,Pvt Ltd,1,51,notmove
0.897,Male,Has relevent experience,Masters,STEM,7,100-500,Pvt Ltd,4,45,notmove
0.92,Female,Has relevent experience,Graduate,STEM,>20,<10,Funded Startup,1,134,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,43,notmove
0.698,Male,Has relevent experience,Masters,STEM,7,10/49,Pvt Ltd,2,25,notmove
0.884,Male,Has relevent experience,Masters,STEM,>20,50-99,Early Stage Startup,>4,39,notmove
0.827,Female,Has relevent experience,Masters,STEM,6,100-500,Pvt Ltd,1,130,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,100-500,Funded Startup,1,168,notmove
0.698,Female,Has relevent experience,Graduate,STEM,<1,5000-9999,Public Sector,1,8,move
0.92,Male,Has relevent experience,Masters,Humanities,5,50-99,Pvt Ltd,1,198,notmove
0.897,Female,No relevent experience,Masters,STEM,6,500-999,Public Sector,4,72,notmove
0.939,Male,No relevent experience,Graduate,STEM,2,10000+,Pvt Ltd,1,40,notmove
0.92,Female,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,1,138,notmove
0.804,Female,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,>4,26,notmove
0.92,Male,Has relevent experience,Graduate,STEM,20,10/49,Pvt Ltd,1,334,notmove
0.624,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,2,17,notmove
0.91,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,2,102,notmove
0.926,Male,No relevent experience,Masters,STEM,4,10/49,Public Sector,4,40,move
0.913,Male,Has relevent experience,Graduate,STEM,10,50-99,Funded Startup,1,65,notmove
0.923,Male,Has relevent experience,Phd,STEM,7,100-500,Pvt Ltd,4,26,notmove
0.884,Male,Has relevent experience,Masters,STEM,4,500-999,Public Sector,2,41,notmove
0.855,Male,Has relevent experience,Graduate,STEM,7,1000-4999,Pvt Ltd,2,34,move
0.92,Male,Has relevent experience,Graduate,Business Degree,>20,100-500,Pvt Ltd,>4,79,notmove
0.92,Male,No relevent experience,Masters,Humanities,>20,50-99,Pvt Ltd,>4,118,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,50-99,Funded Startup,>4,97,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10/49,Pvt Ltd,2,328,move
0.91,Male,Has relevent experience,Graduate,STEM,2,5000-9999,Pvt Ltd,1,170,notmove
0.893,Male,Has relevent experience,Graduate,STEM,12,5000-9999,Pvt Ltd,2,34,notmove
0.624,Female,Has relevent experience,Graduate,STEM,8,5000-9999,Pvt Ltd,2,66,notmove
0.92,Female,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,>4,45,notmove
0.897,Male,Has relevent experience,Masters,STEM,19,<10,Early Stage Startup,1,18,notmove
0.804,Female,Has relevent experience,Masters,STEM,14,<10,Pvt Ltd,>4,92,notmove
0.624,Male,Has relevent experience,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,20,notmove
0.91,Male,No relevent experience,Graduate,Other,7,10000+,Pvt Ltd,2,18,notmove
0.92,Male,Has relevent experience,Masters,Humanities,18,5000-9999,Other,>4,52,notmove
0.55,Male,Has relevent experience,Masters,STEM,17,1000-4999,Public Sector,>4,107,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,1,22,notmove
0.624,Male,Has relevent experience,Graduate,STEM,9,500-999,Pvt Ltd,4,144,move
0.742,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,30,notmove
0.91,Male,Has relevent experience,Graduate,STEM,17,100-500,Pvt Ltd,>4,26,notmove
0.855,Male,Has relevent experience,Masters,STEM,7,100-500,Pvt Ltd,2,8,notmove
0.897,Male,Has relevent experience,Masters,STEM,10,50-99,Funded Startup,3,40,notmove
0.698,Male,Has relevent experience,Graduate,STEM,10,<10,Pvt Ltd,1,8,notmove
0.939,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,3,28,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,500-999,Pvt Ltd,4,12,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Public Sector,3,52,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,500-999,Pvt Ltd,>4,9,notmove
0.866,Male,Has relevent experience,Graduate,STEM,8,<10,Pvt Ltd,2,288,notmove
0.897,Male,Has relevent experience,Masters,STEM,5,50-99,Pvt Ltd,1,84,notmove
0.698,Male,Has relevent experience,Graduate,STEM,10,100-500,Pvt Ltd,>4,15,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,57,notmove
0.89,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,1,48,notmove
0.92,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,>4,7,notmove
0.698,Male,Has relevent experience,Masters,STEM,14,1000-4999,Pvt Ltd,>4,29,move
0.939,Male,Has relevent experience,Phd,STEM,>20,10/49,Pvt Ltd,>4,122,notmove
0.647,Male,Has relevent experience,Masters,STEM,11,10000+,Pvt Ltd,>4,110,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,>4,130,notmove
0.913,Male,Has relevent experience,Graduate,STEM,12,10/49,Pvt Ltd,1,58,notmove
0.624,Male,Has relevent experience,Phd,STEM,4,10/49,NGO,2,17,notmove
0.897,Male,Has relevent experience,Graduate,STEM,3,<10,Pvt Ltd,1,29,notmove
0.893,Male,Has relevent experience,Masters,STEM,12,10000+,Pvt Ltd,1,42,notmove
0.91,Male,Has relevent experience,Masters,STEM,8,1000-4999,Pvt Ltd,1,14,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,89,move
0.624,Male,Has relevent experience,Masters,STEM,6,50-99,Pvt Ltd,>4,23,notmove
0.92,Male,No relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,1,25,notmove
0.624,Male,Has relevent experience,Masters,STEM,7,100-500,Pvt Ltd,1,154,notmove
0.926,Male,Has relevent experience,Graduate,STEM,7,100-500,Pvt Ltd,3,11,move
0.92,Male,Has relevent experience,Masters,STEM,12,10000+,Pvt Ltd,2,36,notmove
0.776,Female,Has relevent experience,Masters,STEM,15,1000-4999,Pvt Ltd,2,25,notmove
0.91,Male,Has relevent experience,Graduate,STEM,10,5000-9999,Pvt Ltd,1,40,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,3,10/49,Early Stage Startup,1,30,notmove
0.666,Male,Has relevent experience,Graduate,STEM,12,500-999,Pvt Ltd,2,15,move
0.666,Male,Has relevent experience,Graduate,STEM,8,10/49,Pvt Ltd,1,96,notmove
0.897,Male,Has relevent experience,Masters,STEM,5,<10,Pvt Ltd,1,76,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Funded Startup,1,39,notmove
0.926,Male,Has relevent experience,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,3,notmove
0.836,Female,No relevent experience,Masters,STEM,6,500-999,Funded Startup,1,22,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10000+,Public Sector,>4,17,notmove
0.92,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,2,100,notmove
0.926,Male,Has relevent experience,Phd,STEM,>20,50-99,Pvt Ltd,>4,25,notmove
0.92,Male,Has relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,2,13,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,36,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,4,50,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,21,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,83,notmove
0.92,Female,Has relevent experience,Graduate,STEM,>20,100-500,NGO,1,17,notmove
0.624,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,1,60,move
0.926,Male,Has relevent experience,Masters,STEM,20,1000-4999,Pvt Ltd,>4,54,notmove
0.91,Male,No relevent experience,Graduate,STEM,4,50-99,Public Sector,1,36,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,50-99,Funded Startup,2,7,notmove
0.698,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,1,26,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,10000+,Pvt Ltd,1,256,notmove
0.899,Male,Has relevent experience,Graduate,STEM,18,100-500,Pvt Ltd,>4,7,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,10/49,Pvt Ltd,1,198,notmove
0.836,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,24,notmove
0.789,Male,No relevent experience,Graduate,STEM,1,100-500,NGO,1,35,notmove
0.579,Male,Has relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,74,move
0.926,Male,Has relevent experience,Masters,STEM,8,100-500,Pvt Ltd,1,41,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,<10,Pvt Ltd,2,88,notmove
0.74,Male,Has relevent experience,Graduate,STEM,12,50-99,Pvt Ltd,1,3,notmove
0.624,Male,No relevent experience,Graduate,STEM,<1,100-500,Pvt Ltd,1,22,notmove
0.624,Male,Has relevent experience,Graduate,STEM,<1,50-99,Pvt Ltd,1,102,move
0.743,Male,No relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,2,4,notmove
0.698,Male,Has relevent experience,Graduate,STEM,4,50-99,Pvt Ltd,1,40,notmove
0.624,Male,No relevent experience,Graduate,STEM,3,10000+,Pvt Ltd,1,8,move
0.923,Male,Has relevent experience,Masters,STEM,11,<10,Pvt Ltd,never,154,notmove
0.92,Female,No relevent experience,Graduate,STEM,4,10000+,Public Sector,1,69,notmove
0.91,Male,No relevent experience,Graduate,STEM,7,50-99,Pvt Ltd,1,50,notmove
0.92,Male,Has relevent experience,Graduate,Arts,18,5000-9999,Pvt Ltd,>4,109,notmove
0.91,Female,Has relevent experience,Graduate,Humanities,>20,50-99,Pvt Ltd,1,28,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,10/49,Pvt Ltd,>4,134,notmove
0.913,Male,Has relevent experience,Graduate,STEM,15,50-99,Pvt Ltd,1,3,notmove
0.92,Male,Has relevent experience,Graduate,STEM,16,50-99,Funded Startup,2,40,notmove
0.92,Male,Has relevent experience,Graduate,STEM,20,500-999,Funded Startup,1,66,notmove
0.855,Male,Has relevent experience,Masters,STEM,14,50-99,Public Sector,2,102,notmove
0.698,Male,Has relevent experience,Graduate,STEM,13,50-99,Pvt Ltd,1,96,notmove
0.939,Male,Has relevent experience,Masters,STEM,9,50-99,Pvt Ltd,4,192,move
0.624,Male,Has relevent experience,Graduate,STEM,7,10000+,Pvt Ltd,4,92,move
0.92,Female,No relevent experience,Masters,STEM,>20,5000-9999,Public Sector,>4,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,178,notmove
0.913,Male,Has relevent experience,Graduate,STEM,5,<10,Early Stage Startup,never,15,notmove
0.897,Male,Has relevent experience,Masters,STEM,14,10000+,Pvt Ltd,3,34,notmove
0.878,Male,Has relevent experience,Masters,STEM,8,100-500,NGO,1,30,notmove
0.915,Male,Has relevent experience,Graduate,STEM,4,<10,Pvt Ltd,2,46,move
0.939,Male,Has relevent experience,Graduate,STEM,2,1000-4999,Pvt Ltd,1,37,notmove
0.926,Male,No relevent experience,Masters,STEM,>20,5000-9999,Other,4,108,move
0.926,Male,Has relevent experience,Masters,STEM,16,50-99,NGO,3,58,notmove
0.92,Male,Has relevent experience,Masters,STEM,15,10000+,Pvt Ltd,>4,64,notmove
0.926,Male,Has relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,2,182,notmove
0.924,Female,Has relevent experience,Masters,STEM,7,<10,Funded Startup,3,75,notmove
0.924,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,4,18,notmove
0.804,Male,Has relevent experience,Masters,STEM,5,50-99,Pvt Ltd,4,210,notmove
0.92,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,>4,10,notmove
0.794,Male,Has relevent experience,Graduate,STEM,9,500-999,Pvt Ltd,2,11,notmove
0.893,Male,No relevent experience,Masters,STEM,>20,1000-4999,Pvt Ltd,2,47,notmove
0.92,Male,Has relevent experience,Masters,STEM,15,100-500,Funded Startup,2,74,notmove
0.926,Male,Has relevent experience,Masters,STEM,11,1000-4999,Public Sector,1,13,notmove
0.624,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,3,58,notmove
0.802,Male,Has relevent experience,Masters,STEM,9,1000-4999,Pvt Ltd,2,51,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,4,notmove
0.55,Male,Has relevent experience,Graduate,STEM,10,<10,Pvt Ltd,never,50,move
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Funded Startup,2,184,notmove
0.666,Male,Has relevent experience,Graduate,STEM,14,10000+,Pvt Ltd,3,258,move
0.92,Male,Has relevent experience,Graduate,Arts,5,1000-4999,Pvt Ltd,2,18,notmove
0.926,Male,No relevent experience,Masters,STEM,4,<10,Pvt Ltd,2,21,notmove
0.754,Male,No relevent experience,Masters,STEM,10,10000+,Public Sector,2,41,notmove
0.896,Male,Has relevent experience,Masters,STEM,9,100-500,Pvt Ltd,3,20,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,4,17,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,10000+,Pvt Ltd,2,68,notmove
0.55,Male,Has relevent experience,Graduate,STEM,17,500-999,Pvt Ltd,1,22,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,100-500,Pvt Ltd,1,80,notmove
0.92,Male,No relevent experience,Phd,Humanities,>20,1000-4999,Public Sector,2,83,notmove
0.775,Male,Has relevent experience,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,14,move
0.701,Male,Has relevent experience,Masters,STEM,16,10/49,Pvt Ltd,3,11,notmove
0.624,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,26,move
0.92,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,1,86,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,46,notmove
0.92,Male,Has relevent experience,Graduate,STEM,5,10000+,Pvt Ltd,1,49,notmove
0.897,Male,Has relevent experience,Masters,STEM,14,10/49,Pvt Ltd,1,15,notmove
0.624,Male,Has relevent experience,Graduate,STEM,4,1000-4999,Pvt Ltd,1,8,move
0.926,Male,Has relevent experience,Graduate,STEM,17,50-99,Pvt Ltd,>4,23,notmove
0.926,Male,Has relevent experience,Graduate,STEM,6,10/49,Pvt Ltd,2,9,notmove
0.624,Male,Has relevent experience,Masters,STEM,7,10000+,Pvt Ltd,3,87,move
0.925,Male,Has relevent experience,Masters,STEM,2,500-999,Public Sector,2,13,notmove
0.91,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,1,76,notmove
0.92,Male,Has relevent experience,Masters,STEM,>20,100-500,Pvt Ltd,>4,11,notmove
0.754,Male,Has relevent experience,Graduate,STEM,11,5000-9999,Pvt Ltd,1,90,notmove
0.92,Male,Has relevent experience,Graduate,STEM,14,10/49,Pvt Ltd,2,4,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,3,10,notmove
0.899,Male,Has relevent experience,Graduate,STEM,16,10000+,Pvt Ltd,1,82,notmove
0.887,Male,No relevent experience,Graduate,STEM,19,50-99,Pvt Ltd,>4,26,notmove
0.624,Male,Has relevent experience,Masters,STEM,13,10000+,Pvt Ltd,1,107,move
0.698,Male,Has relevent experience,Masters,STEM,11,<10,Pvt Ltd,2,29,move
0.766,Male,Has relevent experience,Masters,STEM,10,100-500,Pvt Ltd,1,64,notmove
0.698,Male,No relevent experience,Graduate,STEM,18,10/49,Early Stage Startup,1,97,notmove
0.624,Male,Has relevent experience,Masters,STEM,8,100-500,Pvt Ltd,>4,36,move
0.92,Male,Has relevent experience,Graduate,STEM,10,10000+,Public Sector,>4,166,notmove
0.939,Male,Has relevent experience,Graduate,STEM,16,<10,Pvt Ltd,>4,226,notmove
0.92,Female,Has relevent experience,Masters,STEM,>20,5000-9999,Other,>4,46,notmove
0.624,Male,Has relevent experience,Graduate,STEM,1,5000-9999,Pvt Ltd,never,67,move
0.92,Male,Has relevent experience,Graduate,Business Degree,16,5000-9999,Pvt Ltd,never,194,notmove
0.754,Male,Has relevent experience,Graduate,STEM,8,10000+,Pvt Ltd,never,12,notmove
0.924,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,100,notmove
0.939,Male,Has relevent experience,Graduate,STEM,>20,<10,Pvt Ltd,>4,41,notmove
0.91,Male,No relevent experience,Graduate,STEM,5,50-99,Pvt Ltd,1,151,notmove
0.91,Male,Has relevent experience,Graduate,STEM,6,10/49,Pvt Ltd,3,42,notmove
0.91,Male,Has relevent experience,Masters,STEM,7,100-500,Pvt Ltd,1,46,notmove
0.926,Male,Has relevent experience,Masters,STEM,16,10000+,Pvt Ltd,1,10,notmove
0.92,Male,Has relevent experience,Graduate,STEM,>20,50-99,Pvt Ltd,>4,88,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,1000-4999,Pvt Ltd,2,23,notmove
0.91,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,1,116,notmove
0.624,Female,No relevent experience,Graduate,STEM,5,10/49,Funded Startup,1,32,notmove
0.897,Male,No relevent experience,Masters,Business Degree,18,50-99,NGO,1,31,notmove
0.92,Male,Has relevent experience,Graduate,STEM,11,50-99,Pvt Ltd,1,62,notmove
0.55,Male,Has relevent experience,Graduate,STEM,15,1000-4999,Pvt Ltd,3,165,move
0.624,Male,Has relevent experience,Masters,STEM,>20,500-999,NGO,>4,26,move
0.91,Male,No relevent experience,Masters,Humanities,7,100-500,NGO,1,14,notmove
0.91,Male,Has relevent experience,Masters,STEM,16,10/49,Pvt Ltd,1,144,notmove
0.924,Male,No relevent experience,Masters,Arts,5,50-99,Pvt Ltd,2,116,notmove
0.92,Male,Has relevent experience,Graduate,STEM,19,100-500,Funded Startup,4,14,move
0.92,Male,Has relevent experience,Graduate,STEM,6,10/49,Funded Startup,1,102,notmove
0.624,Male,Has relevent experience,Graduate,STEM,6,50-99,Pvt Ltd,1,43,notmove
0.92,Male,No relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,>4,25,notmove
0.91,Male,No relevent experience,Graduate,STEM,6,10000+,Pvt Ltd,>4,24,notmove
0.855,Female,Has relevent experience,Graduate,Other,3,100-500,Pvt Ltd,1,42,notmove
0.924,Female,Has relevent experience,Masters,STEM,2,50-99,Pvt Ltd,1,60,notmove
0.855,Male,Has relevent experience,Masters,STEM,19,10/49,Pvt Ltd,>4,66,notmove
0.897,Male,Has relevent experience,Masters,STEM,11,<10,Pvt Ltd,3,56,notmove
0.624,Male,Has relevent experience,Graduate,STEM,3,50-99,Pvt Ltd,2,17,notmove
0.92,Female,Has relevent experience,Graduate,STEM,13,100-500,Funded Startup,1,66,notmove
0.92,Male,No relevent experience,Phd,STEM,3,1000-4999,Public Sector,2,14,notmove
0.92,Male,Has relevent experience,Graduate,STEM,9,1000-4999,Pvt Ltd,4,28,notmove
0.893,Male,Has relevent experience,Graduate,STEM,6,<10,Pvt Ltd,1,19,notmove
0.91,Female,Has relevent experience,Graduate,Arts,12,100-500,Pvt Ltd,1,6,notmove
0.926,Male,Has relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,1,46,notmove
0.92,Male,Has relevent experience,Graduate,STEM,15,100-500,Pvt Ltd,>4,62,notmove
0.926,Male,No relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,>4,6,notmove
0.89,Male,Has relevent experience,Graduate,STEM,>20,100-500,Pvt Ltd,>4,80,notmove
0.926,Male,No relevent experience,Graduate,STEM,5,100-500,Public Sector,2,28,notmove
0.939,Male,Has relevent experience,Phd,STEM,11,<10,Pvt Ltd,1,133,notmove
0.92,Male,Has relevent experience,Graduate,Humanities,11,500-999,Pvt Ltd,1,78,notmove
0.68,Male,Has relevent experience,Graduate,STEM,4,100-500,Pvt Ltd,2,45,notmove
0.91,Male,Has relevent experience,Masters,STEM,14,50-99,Early Stage Startup,4,19,move
0.92,Male,Has relevent experience,Graduate,STEM,12,100-500,Pvt Ltd,1,30,notmove
0.926,Male,Has relevent experience,Graduate,STEM,10,50-99,Pvt Ltd,1,58,notmove
0.92,Male,No relevent experience,Graduate,STEM,>20,50-99,Other,>4,104,notmove
0.624,Male,Has relevent experience,Graduate,STEM,>20,10/49,Pvt Ltd,never,14,move
0.91,Female,Has relevent experience,Masters,STEM,15,50-99,Pvt Ltd,1,124,notmove
0.698,Male,Has relevent experience,Graduate,STEM,8,100-500,Pvt Ltd,>4,17,notmove
